Entrez Gene id	Prediction confidence (1 for BKZ HDFs)
824	0.470486
4145	0.470447
64324	0.470349
3561	0.470287
23476	0.470204
22806	0.470156
10017	0.470127
8553	0.470101
5127	0.469836
55690	0.469823
26039	0.469737
5045	0.469701
51567	0.469681
2246	0.46966
80351	0.469577
2261	0.469569
4208	0.469534
23095	0.469404
5621	0.469382
26505	0.469355
10589	0.469343
25793	0.469318
50619	0.469285
9578	0.469187
55835	0.46913
1028	0.469052
5119	0.469019
1812	0.469014
55207	0.469005
222546	0.468983
8473	0.46897
3673	0.468955
667	0.468855
7082	0.468846
57506	0.468842
23062	0.46883
4097	0.46876
10749	0.468725
4301	0.468653
6836	0.468562
1741	0.468554
51684	0.468512
3909	0.468495
3553	0.468495
5571	0.468421
6886	0.468421
5327	0.46837
59307	0.468312
10628	0.468259
3695	0.468168
9646	0.468108
22954	0.468029
9804	0.468006
9246	0.467997
694	0.467995
378	0.467964
9002	0.467928
11124	0.467895
3134	0.467887
56478	0.467845
23406	0.467834
10539	0.467833
27236	0.467825
1312	0.467755
5108	0.467721
79930	0.46771
22900	0.467628
1103	0.467578
1822	0.467505
2150	0.467468
7049	0.467455
147	0.467432
11091	0.467414
28988	0.467331
5092	0.467183
5573	0.467093
55068	0.466998
57332	0.466994
8576	0.466946
10270	0.466933
5962	0.466878
23678	0.466678
9467	0.466644
6286	0.466568
90070	0.466541
9839	0.466501
1739	0.466461
9982	0.466387
593	0.466293
8208	0.466172
3689	0.466049
5552	0.466029
26292	0.466027
55929	0.465864
145781	0.465764
23389	0.465734
10742	0.465697
10920	0.465691
79577	0.465667
8301	0.465637
54106	0.465583
51138	0.465548
8450	0.465516
28986	0.465099
7448	0.465055
1793	0.465054
27111	0.464991
6949	0.464973
51534	0.464905
2677	0.464903
4063	0.464882
6354	0.464759
7096	0.464678
390	0.464535
54535	0.464511
64219	0.464496
4915	0.464481
51720	0.464474
51236	0.464356
653604	0.464341
8089	0.46433
931	0.464258
51206	0.464235
64837	0.46418
27178	0.464148
9223	0.464019
112399	0.463972
4292	0.463968
54900	0.463866
1495	0.463801
1409	0.463745
7913	0.463636
23376	0.463581
3135	0.463504
7786	0.463456
5530	0.463404
55698	0.463376
10051	0.463326
1404	0.463209
780	0.463196
3913	0.463179
6935	0.463153
55723	0.463107
51719	0.463097
1627	0.463045
5464	0.46301
27301	0.462973
4332	0.462895
9729	0.462881
6091	0.462822
3482	0.462803
2890	0.462791
3662	0.46278
10096	0.462729
4935	0.462658
10438	0.462657
10537	0.462568
1463	0.462552
81	0.462476
30849	0.462454
5980	0.462445
9031	0.462443
1780	0.462433
1907	0.462425
23682	0.462317
1072	0.462276
10044	0.462275
1613	0.46226
9588	0.462234
9699	0.462036
29108	0.461987
948	0.461951
3655	0.46193
266812	0.461908
51311	0.461829
10333	0.461708
6237	0.461695
16	0.461693
2248	0.46162
8789	0.461618
7874	0.461593
4929	0.461592
5116	0.461588
8871	0.46156
114088	0.46155
152137	0.461471
10579	0.461448
6496	0.461387
26119	0.461328
92140	0.461245
57096	0.461234
8335	0.461115
57459	0.461021
55914	0.460762
2272	0.460731
140735	0.460656
81892	0.46062
83658	0.460586
93	0.460529
10277	0.460523
4312	0.460496
1727	0.460375
283464	0.460351
8535	0.460284
51474	0.460164
83452	0.460126
27332	0.460038
55681	0.460009
5298	0.460002
7169	0.459993
11129	0.459944
8493	0.459914
10933	0.459889
3604	0.459867
7112	0.459829
65010	0.459712
148	0.459613
10131	0.459548
55230	0.459324
6478	0.459324
23113	0.459303
3757	0.459246
6406	0.4592
26258	0.459183
2280	0.459174
131034	0.459166
9792	0.459084
8573	0.459043
10572	0.458976
3024	0.458967
84687	0.458879
123	0.458859
135112	0.458841
54361	0.458836
8411	0.458765
84080	0.45875
6045	0.458738
7100	0.458666
10309	0.458586
54	0.458486
813	0.458456
9685	0.458436
662	0.45842
8325	0.458419
9689	0.458342
6236	0.45823
147179	0.458175
6576	0.458164
10717	0.458162
51284	0.458097
2047	0.458077
4601	0.458032
5890	0.45803
10363	0.457958
84790	0.457718
9747	0.457574
51257	0.457573
51806	0.457516
6692	0.45745
8904	0.457408
146059	0.457399
2638	0.457372
1740	0.457323
5612	0.457312
5629	0.457076
1649	0.457058
55603	0.457002
29947	0.456998
1415	0.45698
3831	0.456888
26525	0.45682
3015	0.456736
51562	0.456715
92421	0.456701
10163	0.456592
5493	0.456566
22934	0.456394
900	0.456317
10538	0.456271
1510	0.456196
6604	0.456085
51155	0.456021
2005	0.455975
2950	0.455975
8519	0.455964
83640	0.45591
5603	0.455884
4925	0.455863
7124	0.45571
114928	0.455702
3133	0.455685
8754	0.455678
185	0.455652
51168	0.455609
23478	0.455594
2264	0.455562
22920	0.455527
84108	0.455452
1942	0.455381
51160	0.455381
92906	0.455374
8120	0.455048
56957	0.455006
1045	0.45491
5783	0.454868
9267	0.454864
9833	0.45478
5052	0.454777
90480	0.454775
6548	0.454775
6383	0.454739
56925	0.45471
55620	0.45466
6277	0.45461
4638	0.454504
8825	0.454492
5998	0.454476
6352	0.454424
54840	0.454422
262	0.454407
22981	0.454369
10661	0.454202
10944	0.454193
3083	0.454179
1054	0.454173
85439	0.454164
11144	0.454082
2161	0.454074
6300	0.454065
10260	0.45405
11075	0.454032
5454	0.454017
1192	0.453991
8525	0.453963
320	0.453944
9667	0.453878
58500	0.453858
55294	0.453851
3675	0.453731
7024	0.453683
51596	0.453678
1294	0.453645
4276	0.453623
1849	0.453584
79876	0.453513
57111	0.453498
10072	0.453491
1468	0.453461
27229	0.453432
5930	0.453375
23042	0.453263
23099	0.453219
23178	0.453178
57060	0.453175
664	0.453164
23313	0.453107
70	0.453096
79840	0.453088
3572	0.45304
6498	0.453039
8935	0.453023
6900	0.453011
50618	0.452854
9647	0.452779
54938	0.452778
124801	0.45277
3575	0.452698
83988	0.452696
5741	0.452677
5997	0.452628
55211	0.452581
54822	0.452447
3096	0.45223
5270	0.452115
10913	0.452059
84665	0.45204
4582	0.451722
4756	0.451711
7035	0.451703
79159	0.451639
55504	0.451637
928	0.451577
5207	0.451567
203547	0.451556
2114	0.451457
3082	0.45145
339448	0.451419
4653	0.45141
2512	0.451399
89953	0.451398
11315	0.451263
8050	0.451214
407	0.451166
6521	0.451136
5978	0.451021
5627	0.450983
2744	0.450911
3627	0.450903
4297	0.450862
81552	0.450803
64130	0.450614
157	0.450528
5965	0.450246
2252	0.450238
2004	0.450175
1742	0.450158
7172	0.45015
135458	0.450126
6620	0.44999
11213	0.449853
5076	0.449822
51762	0.449805
6301	0.449782
4313	0.449781
203	0.449607
271	0.449464
9055	0.449462
80273	0.449288
3489	0.449264
5134	0.449238
9456	0.44919
2151	0.449145
7436	0.449084
8671	0.449032
93145	0.448918
9344	0.44891
9585	0.448899
84218	0.448788
5865	0.448721
23236	0.448716
3018	0.448665
5293	0.448658
9507	0.448601
3098	0.44859
4676	0.448578
23770	0.448393
1003	0.448392
4857	0.448379
81793	0.448332
59341	0.448295
728830	0.448276
312	0.448273
10521	0.44819
10845	0.448162
5592	0.448125
3710	0.448025
90410	0.448018
10654	0.447998
1160	0.447984
23199	0.447852
9958	0.447741
92610	0.447679
6449	0.447654
94121	0.447593
6717	0.447485
57731	0.447463
729230	0.447447
79751	0.447339
5226	0.447331
2263	0.447318
9464	0.447218
11344	0.447207
7554	0.447087
10210	0.447084
8192	0.447079
54507	0.447069
3606	0.447013
10297	0.44701
710	0.446977
3106	0.446893
79173	0.446855
54499	0.446807
2997	0.446748
4974	0.446728
321	0.446683
10771	0.44656
4314	0.446529
1540	0.446311
4842	0.446307
6373	0.446293
6737	0.446281
6559	0.446254
5281	0.44625
84720	0.44625
81576	0.446203
51667	0.446201
4190	0.446195
4752	0.44618
286826	0.446123
929	0.446001
23741	0.445995
3768	0.445888
7391	0.445835
4311	0.445831
9761	0.445595
22808	0.445578
10625	0.445564
2250	0.445518
5294	0.44539
8036	0.445357
54474	0.445354
63827	0.445326
1308	0.445315
8817	0.445273
8822	0.445273
26281	0.445272
2254	0.445271
2253	0.445271
2249	0.44527
2251	0.44527
26762	0.445256
4617	0.445235
4772	0.445144
3818	0.445116
10152	0.445078
25898	0.444998
967	0.444832
114897	0.444725
5128	0.444675
9788	0.444262
5350	0.444257
26146	0.444249
9470	0.444201
56729	0.444136
9124	0.443841
125988	0.4438
23645	0.443786
23613	0.443733
23268	0.443708
55734	0.443567
6447	0.443562
3953	0.443483
9230	0.443414
5366	0.443403
1840	0.443328
2115	0.443232
4140	0.443113
51074	0.443048
9462	0.443035
10238	0.442963
22895	0.442905
5089	0.442845
665	0.44282
2915	0.442692
10956	0.442686
8870	0.442575
3240	0.44243
9810	0.442238
8823	0.442083
3683	0.442072
196528	0.441963
2149	0.441896
7984	0.441876
4066	0.441859
5891	0.441834
6640	0.441801
5473	0.441778
10955	0.441744
6876	0.441708
1048	0.441655
3832	0.441654
83900	0.441649
3882	0.441648
6004	0.441521
5576	0.441424
5567	0.441368
9994	0.441364
283455	0.441361
2009	0.441338
53826	0.441285
64978	0.441211
54923	0.441188
25766	0.441164
54704	0.441127
11043	0.441037
10807	0.440932
85445	0.440871
1191	0.440841
4868	0.440773
4811	0.44076
25932	0.440692
22866	0.440676
55095	0.440577
6510	0.440568
2870	0.440564
1602	0.440526
9902	0.440524
1033	0.440464
27006	0.440452
2669	0.440421
60626	0.440362
3798	0.440304
84174	0.440298
57584	0.440182
6566	0.440138
129563	0.440134
65220	0.440098
55607	0.440078
9965	0.440074
11098	0.440071
8908	0.440056
51477	0.439923
51170	0.439891
4055	0.439853
348487	0.439801
7009	0.439731
8496	0.439676
10848	0.439594
800	0.439552
5526	0.439513
9149	0.439457
11221	0.439336
2193	0.439309
133522	0.439283
3490	0.439084
149428	0.439079
4040	0.43904
5510	0.439027
6517	0.438921
29789	0.438868
6546	0.438799
8886	0.438799
55250	0.438763
1316	0.43875
10095	0.438711
1288	0.438677
8566	0.438574
1356	0.438534
6543	0.438506
10093	0.438416
51324	0.438367
7375	0.438335
94274	0.438239
84528	0.438223
4633	0.438071
221037	0.438042
10461	0.437991
1634	0.437956
55367	0.437948
4931	0.437916
5429	0.437842
11063	0.437808
29922	0.437697
9898	0.437686
51196	0.437617
51744	0.437556
7466	0.437553
10240	0.437551
6241	0.437542
7472	0.437439
4041	0.437403
9540	0.437336
22883	0.4373
10484	0.437253
10810	0.437237
6663	0.437195
60490	0.437182
26227	0.437152
149371	0.437142
26012	0.437088
597	0.437015
23371	0.436965
10733	0.436954
1827	0.43694
399687	0.436932
4099	0.436839
80142	0.436726
10629	0.436683
6495	0.436662
51330	0.436651
8658	0.436614
2271	0.436498
10450	0.436495
25824	0.436473
257397	0.436429
22924	0.436367
54778	0.436336
56547	0.436228
4255	0.43622
29968	0.436145
2625	0.436037
819	0.435935
51186	0.435872
3880	0.435792
3827	0.43579
1270	0.435681
154	0.43568
54458	0.435635
10970	0.435627
22985	0.4356
1737	0.43554
23523	0.435465
1464	0.435418
7347	0.435371
705	0.435276
8074	0.435259
7374	0.435254
4058	0.435233
84103	0.435197
2492	0.435177
55509	0.435089
7553	0.434994
9139	0.434793
4049	0.434787
4242	0.434678
1603	0.434634
81928	0.43454
9118	0.434522
586	0.434443
55103	0.434319
785	0.434161
59	0.434154
51510	0.434078
1476	0.434045
22918	0.433987
3707	0.433957
84231	0.433851
55111	0.433845
912	0.433821
89780	0.433673
27339	0.433628
7137	0.433573
1000	0.433523
489	0.433371
3800	0.433283
4005	0.433279
90427	0.433269
5836	0.433267
54949	0.433222
6470	0.433206
963	0.433198
4677	0.433179
2324	0.433155
4831	0.433141
5786	0.433074
5154	0.433042
10137	0.433028
2322	0.433004
1149	0.432963
337972	0.432828
260425	0.432815
9365	0.432598
8500	0.432486
7511	0.4324
1406	0.432395
377	0.432383
9950	0.432332
2192	0.432291
6098	0.432258
7799	0.432231
8646	0.432201
1280	0.432174
1285	0.432163
6764	0.432009
4188	0.431993
3562	0.43199
127833	0.43198
5568	0.431969
93621	0.43196
200185	0.431891
5639	0.431833
51621	0.431803
50488	0.431757
151254	0.431749
26086	0.431653
2189	0.431625
7164	0.431583
23368	0.431508
7140	0.431447
27034	0.431321
5346	0.431229
5791	0.431127
3930	0.431119
56926	0.431088
56904	0.431065
122786	0.431026
55037	0.430864
64773	0.430755
115265	0.430669
8506	0.430637
51735	0.430547
23154	0.430503
253980	0.430451
7166	0.430369
9240	0.430258
8326	0.430144
25874	0.430041
25950	0.430013
9721	0.429985
11334	0.429974
29950	0.429925
1284	0.429915
54926	0.429904
6015	0.429892
55225	0.429727
55027	0.429724
57634	0.429718
11177	0.429438
4778	0.429386
9569	0.429376
51341	0.42934
8079	0.429334
354	0.429322
4122	0.429287
83743	0.429273
9229	0.429249
28954	0.429181
27175	0.429144
6693	0.429102
54922	0.429064
2043	0.429023
57554	0.4289
1369	0.428717
7718	0.428699
119	0.428665
3558	0.428651
83990	0.42857
22868	0.428548
6356	0.428537
3841	0.428469
2255	0.428413
5869	0.428372
10507	0.428356
6660	0.428351
55957	0.428296
972	0.428194
11261	0.428182
7398	0.428099
57610	0.428032
79734	0.42803
1813	0.427995
9326	0.427905
1848	0.427571
1810	0.427474
23557	0.427413
8557	0.427411
381	0.427114
58529	0.42699
25780	0.426987
1606	0.426898
2335	0.426892
7031	0.426852
587	0.426821
23499	0.426813
134510	0.426799
2805	0.42674
1286	0.426707
7064	0.426672
5289	0.426624
10969	0.426566
51035	0.426512
6616	0.426314
966	0.426306
4802	0.426293
6726	0.426287
6990	0.426244
92483	0.426201
10081	0.426021
924	0.425946
7018	0.425854
91	0.425837
2207	0.425812
3824	0.425791
150472	0.425787
2318	0.425758
7222	0.425756
9961	0.42571
9337	0.425684
10016	0.425514
2783	0.425409
4259	0.425345
23231	0.425131
8930	0.425071
650	0.425039
92799	0.425012
22908	0.424951
9555	0.424931
6571	0.424902
85477	0.424833
23418	0.424832
23390	0.424817
2911	0.424801
113878	0.424757
63948	0.424703
5993	0.424645
7011	0.424599
7975	0.424577
2354	0.424479
51073	0.424468
225689	0.42446
26128	0.424363
4620	0.424308
1073	0.424278
3009	0.42419
971	0.423907
135	0.423902
3006	0.423891
6678	0.423889
11267	0.423886
55707	0.423825
392255	0.423783
2730	0.423781
10741	0.423768
51763	0.423685
79719	0.423674
567	0.423561
51493	0.4235
29946	0.423445
8739	0.423436
5331	0.423401
55227	0.423383
5360	0.423381
865	0.42334
416	0.423337
2355	0.423225
54556	0.423196
10910	0.423192
9820	0.423184
83638	0.423116
4110	0.423026
23471	0.422934
7301	0.422923
51086	0.42289
54869	0.422843
3216	0.4228
1628	0.422791
6809	0.422759
3642	0.422714
5872	0.422712
5645	0.42259
8928	0.422535
10724	0.422516
84188	0.422507
1948	0.422459
1725	0.42237
8402	0.422363
29070	0.42223
2782	0.422221
25959	0.42219
10101	0.422163
943	0.422149
60401	0.422114
80764	0.422114
5532	0.422108
358	0.422066
55700	0.42205
80851	0.422042
846	0.422019
5029	0.421964
5196	0.421924
2039	0.421874
51637	0.42169
599	0.42164
27232	0.421638
2313	0.421616
147700	0.421529
4223	0.421513
117177	0.421509
23011	0.421507
3958	0.421365
5305	0.421281
55066	0.421275
5080	0.421237
6462	0.421092
2767	0.421019
55062	0.420988
9935	0.420973
2898	0.420919
3912	0.420908
56944	0.420902
50848	0.420894
2078	0.420866
2049	0.420729
10226	0.420646
6651	0.420636
831	0.420503
27113	0.42043
178	0.420424
22889	0.420305
5284	0.420292
7038	0.420269
56940	0.420266
9231	0.419998
5864	0.419952
153222	0.41995
3760	0.419868
54521	0.419749
3739	0.419743
1455	0.419725
11067	0.419696
60313	0.419648
27165	0.41962
150572	0.419451
23030	0.419387
26472	0.419313
23637	0.419217
6337	0.419211
1996	0.419187
54874	0.419077
10430	0.419011
3131	0.418896
1901	0.418874
6812	0.41876
5069	0.418758
7045	0.418727
22933	0.418701
54861	0.418652
8099	0.418609
9586	0.418603
57763	0.418556
6273	0.418543
4077	0.418502
3998	0.418443
6402	0.418434
3455	0.418393
1731	0.418373
23179	0.41837
30812	0.418362
1282	0.418298
23760	0.41829
283	0.418285
6272	0.418141
90933	0.418119
10465	0.418009
221184	0.41798
6374	0.41782
2919	0.417819
26259	0.417789
9421	0.417772
8941	0.417759
306	0.417741
55004	0.417657
8572	0.41763
2206	0.417546
6804	0.417457
51147	0.417438
138474	0.417399
6002	0.417374
9817	0.417374
1910	0.417371
1781	0.417243
5801	0.417234
25970	0.417135
3570	0.416971
3479	0.416939
29888	0.416905
23559	0.416893
64699	0.416858
3205	0.416855
728	0.416827
10435	0.416722
54518	0.416671
54033	0.416664
9397	0.416621
5317	0.416618
51523	0.416546
55722	0.416508
5132	0.416371
2781	0.41624
1412	0.416175
975	0.416167
10930	0.416162
23405	0.416121
5778	0.416099
440275	0.416041
2063	0.416037
793	0.416034
388697	0.415973
55615	0.415709
10379	0.415665
64834	0.415644
6855	0.415635
7325	0.415599
6547	0.415534
57002	0.415166
4594	0.415127
2802	0.415112
3419	0.415029
1264	0.414937
55198	0.414915
1838	0.414796
5913	0.414642
6648	0.414614
2570	0.414427
55120	0.414236
7444	0.414225
7058	0.414223
3861	0.414139
57556	0.4141
6331	0.413941
27343	0.413833
151	0.413685
6553	0.413663
10207	0.413658
10105	0.413647
3007	0.413596
2791	0.413517
6938	0.413448
9158	0.41338
6046	0.413366
4779	0.413349
10278	0.413287
23345	0.413185
2618	0.413024
1429	0.413016
3848	0.413013
3835	0.412992
1508	0.412923
8741	0.412869
9801	0.41283
64975	0.412819
5311	0.412742
6367	0.41269
4352	0.412686
3685	0.412608
10802	0.412573
310	0.412557
3688	0.412308
83942	0.412278
23287	0.412273
1272	0.412235
9516	0.412162
55795	0.412135
6857	0.412056
6801	0.412015
10982	0.412013
5224	0.412012
83871	0.41184
3853	0.411686
9270	0.411545
8200	0.411358
79866	0.411326
8445	0.411319
3569	0.411271
29124	0.411251
11099	0.411137
54675	0.411124
117144	0.411039
23479	0.410972
55638	0.410852
1281	0.410832
2901	0.410802
1437	0.410784
10346	0.410783
29082	0.410669
213	0.410631
54857	0.410616
54477	0.410489
89874	0.410406
3737	0.410403
23111	0.410273
8428	0.410262
80817	0.410081
23360	0.410009
5396	0.409898
2444	0.409874
2178	0.409759
5790	0.409734
8969	0.409614
3198	0.409583
23558	0.409574
633	0.409554
2040	0.409534
4258	0.409432
2949	0.409432
3672	0.409412
9559	0.409352
1378	0.409308
4524	0.409263
5456	0.409103
9919	0.409024
10092	0.408964
22859	0.408956
29097	0.408916
53353	0.408879
10369	0.40883
11112	0.408635
10391	0.408587
5265	0.408402
5660	0.40839
10247	0.408363
26272	0.408359
22841	0.408354
4733	0.40829
10763	0.408242
283629	0.40814
11252	0.408039
55502	0.407984
26548	0.407889
4071	0.407773
2000	0.407761
199745	0.407692
84273	0.407655
79676	0.407626
27131	0.407579
6944	0.40754
1861	0.407481
10193	0.407414
6251	0.40739
51226	0.407365
3938	0.407316
8338	0.407272
57540	0.40723
350	0.407008
7136	0.406933
84062	0.406888
7272	0.406845
150372	0.406825
8491	0.406821
80218	0.40681
26152	0.406697
9019	0.406673
6340	0.40667
11215	0.406572
79656	0.406522
7411	0.406493
23140	0.406489
10640	0.406376
3206	0.406307
5999	0.406266
6001	0.406215
23509	0.406196
654	0.406188
9076	0.406186
23066	0.406103
54961	0.406091
2771	0.406085
267	0.40604
58512	0.405977
4008	0.40597
63891	0.405963
10659	0.405885
3268	0.405801
6484	0.405678
949	0.405614
493856	0.405576
2897	0.405571
2188	0.405511
1509	0.405439
5996	0.405334
64430	0.405253
23012	0.405251
63931	0.405143
6652	0.405065
79641	0.405045
10488	0.405011
3991	0.404983
9179	0.404925
1267	0.40488
682	0.404778
718	0.404761
8844	0.404592
147687	0.404566
10120	0.404517
79088	0.404511
6590	0.404496
80063	0.404476
7412	0.404468
6901	0.404446
55342	0.404416
3273	0.404209
123920	0.404091
3977	0.404078
6712	0.404061
2833	0.40404
9737	0.404009
961	0.404005
29899	0.403986
9693	0.40394
9727	0.403894
1215	0.403874
55677	0.40387
9748	0.403865
6504	0.403802
4783	0.403624
5354	0.403537
3481	0.403532
6657	0.403529
11079	0.403527
79004	0.403435
51283	0.403428
4241	0.403413
22872	0.403384
6511	0.403286
3908	0.40325
55684	0.403221
84816	0.403181
203259	0.403075
638	0.403046
112483	0.402957
9857	0.402896
5798	0.402858
51548	0.40285
79020	0.40282
3175	0.402758
55758	0.402726
65078	0.402668
51444	0.402603
6775	0.402586
58473	0.402556
340273	0.402513
6671	0.40251
5957	0.402507
56992	0.402431
93487	0.402412
114822	0.402393
51537	0.402384
5243	0.402358
655	0.402334
10211	0.402328
1773	0.402272
186	0.402251
4060	0.402186
10919	0.40208
10636	0.402052
3684	0.402006
85377	0.401926
111	0.401908
10428	0.401892
9787	0.401856
10953	0.401783
5977	0.401742
57492	0.401635
9636	0.401594
26036	0.401568
79077	0.401516
57403	0.401455
3741	0.401394
23040	0.401078
1291	0.401071
9321	0.401069
7123	0.401027
51778	0.400932
84300	0.400823
10916	0.400809
256369	0.400795
51535	0.4007
81030	0.400618
51202	0.400618
5575	0.400615
8784	0.400606
5077	0.40058
5537	0.400579
774	0.40057
8556	0.400501
22899	0.400485
28511	0.400465
23002	0.400397
26578	0.400316
7001	0.400281
29890	0.400135
23071	0.400125
6904	0.400112
84817	0.400002
6734	0.4
8574	0.4
30851	0.399885
11146	0.399863
3631	0.399859
9454	0.39985
79025	0.399796
9871	0.399768
51128	0.399767
10427	0.399766
3300	0.399758
51460	0.399732
8395	0.399714
84733	0.399672
7290	0.39967
54461	0.399625
85406	0.399587
2794	0.399579
79987	0.399558
50484	0.399543
152	0.399519
116154	0.399511
6795	0.399507
84260	0.399473
7703	0.399465
54107	0.399413
56342	0.399368
84206	0.399335
10573	0.399312
2720	0.399306
5550	0.39927
123283	0.39927
3601	0.399214
7070	0.399145
311	0.399143
10059	0.39911
4143	0.399067
81027	0.398993
26953	0.398968
10471	0.398828
3396	0.398817
1032	0.39874
1824	0.398703
771	0.398676
25796	0.39855
10615	0.39846
91662	0.398456
3568	0.398404
2773	0.398347
55655	0.398318
5130	0.398277
10287	0.398261
3676	0.398243
55844	0.398117
51759	0.398117
22884	0.39793
26013	0.397869
8718	0.397845
5178	0.397829
85509	0.397797
3036	0.397794
2671	0.397747
8495	0.397712
7980	0.397612
10440	0.397589
487	0.397551
10039	0.397531
10148	0.397471
90850	0.397468
7803	0.397465
3221	0.397441
57120	0.397409
2167	0.397375
4437	0.397298
3651	0.397293
3162	0.397261
80331	0.397237
9682	0.397228
11074	0.397112
27033	0.397057
51177	0.397049
6928	0.397002
6531	0.396842
4012	0.39682
140459	0.396706
6364	0.396648
3563	0.396635
3903	0.396512
51530	0.396483
54810	0.396474
140461	0.396318
10716	0.396309
83759	0.396291
7327	0.396245
55030	0.396237
8045	0.396141
55856	0.396108
23204	0.396107
1852	0.396104
9156	0.396088
12	0.396055
11219	0.39603
2861	0.395837
5784	0.395836
4597	0.395821
79959	0.395723
6238	0.395569
6738	0.395532
2357	0.395464
145258	0.39545
3476	0.395426
26056	0.395422
8085	0.395422
114823	0.395289
775	0.395258
2745	0.395215
87178	0.39507
2098	0.395068
1435	0.394935
847	0.394843
56848	0.394843
10221	0.394678
27436	0.394619
7091	0.394571
7171	0.394563
51514	0.394471
773	0.394468
7644	0.394442
9755	0.394434
64343	0.394433
6348	0.394425
79960	0.394343
7804	0.394321
23495	0.394191
2647	0.394156
284004	0.394117
10109	0.393979
624	0.393695
5912	0.393622
4191	0.393482
9632	0.393443
79027	0.393345
9637	0.393278
5830	0.393263
8260	0.393263
79886	0.393139
728198	0.393052
5654	0.393035
4046	0.392871
941	0.392809
9265	0.392735
7019	0.392546
9242	0.392546
27248	0.392535
151888	0.39246
3682	0.392457
414157	0.392424
5551	0.392396
9590	0.392378
23248	0.392376
9371	0.392337
54951	0.392276
3980	0.392234
3316	0.392144
51070	0.392127
2705	0.392111
10165	0.392106
55324	0.392032
26355	0.39203
4299	0.392015
284217	0.39199
10565	0.39197
6866	0.391738
7291	0.391733
445	0.391693
200734	0.391664
57030	0.391651
3931	0.391574
3911	0.391405
10319	0.391403
945	0.391389
2672	0.391382
22999	0.391362
4986	0.391217
1951	0.391112
11187	0.391047
23139	0.391031
8689	0.391026
1528	0.391006
54434	0.390988
54187	0.390987
8834	0.390909
239	0.390882
8567	0.390814
28989	0.390627
5141	0.390446
9709	0.39039
63898	0.390342
57050	0.390332
91750	0.39031
55422	0.390298
10330	0.390224
2653	0.39021
2752	0.390199
27036	0.390181
25976	0.390143
92595	0.390139
6572	0.390121
27019	0.390109
2230	0.390094
1635	0.39003
85236	0.389928
5129	0.389883
6329	0.389801
38	0.389776
4632	0.389652
161582	0.389617
81839	0.389574
4288	0.389564
1298	0.389559
6840	0.389517
5800	0.389503
6407	0.389378
5457	0.389359
10113	0.38934
359845	0.389298
63916	0.389213
9989	0.389193
55661	0.38902
7849	0.388965
92815	0.388959
9529	0.388956
116840	0.388888
51647	0.388878
2776	0.38887
117583	0.388791
8974	0.388725
1184	0.388646
4179	0.388599
7542	0.388464
79803	0.388462
9726	0.388447
79101	0.388445
6338	0.388415
5787	0.388403
51455	0.38824
64866	0.388226
3169	0.388151
2770	0.387974
7257	0.387972
3821	0.387967
9690	0.387947
5142	0.387935
51164	0.387884
3954	0.387781
64320	0.38777
57109	0.387754
286827	0.387754
8499	0.387731
5348	0.387612
9589	0.387532
29068	0.387394
3557	0.387363
9948	0.387275
8637	0.387266
6610	0.387216
3929	0.387116
6569	0.387107
1893	0.387055
1756	0.387037
55752	0.386897
60468	0.386875
3761	0.386831
10288	0.386776
51204	0.386746
8744	0.386723
54910	0.386677
51025	0.386604
9784	0.386531
3996	0.386528
100134802	0.386437
27148	0.386425
9311	0.3864
64215	0.386324
2042	0.386319
26205	0.386186
25928	0.386138
54929	0.386053
1717	0.385983
29920	0.385726
94086	0.385696
10125	0.385664
29967	0.385619
5577	0.385582
10614	0.385565
4626	0.385499
51181	0.385473
339230	0.385441
142679	0.385426
91977	0.385379
54978	0.38531
1401	0.385282
3127	0.385261
2987	0.385134
27304	0.385046
23384	0.385027
5549	0.38495
83931	0.384929
83700	0.384918
23344	0.384719
8647	0.384596
7051	0.384595
4985	0.384577
5825	0.384509
6603	0.384488
23049	0.38444
10801	0.384422
5008	0.384381
85403	0.384351
432	0.384302
57591	0.384116
4892	0.384109
10815	0.384027
10426	0.383971
84630	0.383868
253714	0.383803
116983	0.383796
10362	0.383647
22823	0.383614
57496	0.383606
79370	0.383579
1396	0.383562
10153	0.383467
7008	0.383438
6943	0.383429
64145	0.383333
4360	0.383291
217	0.383243
11006	0.38324
5066	0.38323
4878	0.383148
6788	0.383082
8165	0.383069
29062	0.383063
112939	0.383051
57410	0.38305
3430	0.383049
55651	0.382918
9478	0.382842
288	0.382796
29775	0.382775
26047	0.382764
3579	0.382744
3687	0.382686
112398	0.382488
59286	0.382429
9379	0.382218
55024	0.382092
8479	0.382064
25937	0.381958
55319	0.381952
7022	0.381937
7494	0.381887
784	0.381852
4849	0.381801
51527	0.381782
10549	0.381609
3026	0.381588
7156	0.381584
23208	0.381579
7920	0.381545
10102	0.381506
10127	0.3815
118429	0.381422
79696	0.381404
6357	0.381385
89866	0.381191
10806	0.381191
1232	0.381131
9238	0.38111
65265	0.381095
56341	0.381051
55706	0.381021
608	0.381016
51187	0.381009
3107	0.380934
84978	0.380897
14	0.380896
4900	0.38089
3759	0.380856
25934	0.380842
84557	0.380777
5257	0.380732
55291	0.380705
56946	0.380597
56998	0.380561
168544	0.380554
51499	0.380553
5365	0.380489
8714	0.380426
2172	0.380425
5013	0.380404
79843	0.380398
4618	0.38037
1292	0.380324
