Creation Time:	2022-12-29 20:19:10

INPUT:
File name:	crfe_v018.py
Annotations file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human_anno.txt
Gene file:	/Users/JasonJia/Desktop/CRFE/Xinglin_insilico/data/human4/human0.4_0.25_2_10_seed_17.txt
lower limit annotations/process:	20
upper limit annotations/process:	200
k (number of perturbed categories):	0 (i.e., each perturbed gene in its own category)
threshold:	0
threshold type:	levels
belief:	10.0
Method:	MCMC with parameter learning with an empty set as initial set
repeats:	10
burnin steps:	25000
MCMC steps:	25000
Maximal value for alpha and beta:	0.3548387096774194
Maximal possible value for alpha and beta:	0.3548387096774194
Probability parameter change:	0.2
seed for RNG:	2013776455

Initial set of processes:
Empty set

INPUT ANALYSIS:
Total number of processes:	2291
Total number of genes:	11704
Number of perturbed genes:	4805
Proportion perturbed genes:	0.4105434039644566

OUTPUT:
Learnt parameters:
alpha (FPR):	0.3548387096774194
beta (FNR):	0.3548387096774194
q (penalization parameter):	0.001


Best log-likelihood value (mean +- standard deviation across replicates):	-8484.230675984825 +- 5.91458120326211

Order	#(Annotations)	#(Annotations of perturbed genes)	Mean Posterior Probability	Standard Deviation Posterior Probability	p-value	Average Expression Level	Average position perturbed genes	Term Name
333	22	12	0.00132	0.00396	1.759e+02	0.004	0.393	GO:1901655
334	42	23	0.00131	0.00315	6.272e+02	0.047	0.426	GO:0001658
335	52	28	0.0013	0.00391	9.714e+02	0.012	0.449	GO:0009855
336	63	34	0.00129	0.00269	1.419e+03	0.053	0.442	GO:0030193
337	21	11	0.00127	0.00307	1.659e+02	0.041	0.528	GO:0009084
338	37	18	0.00126	0.0037	5.333e+02	-0.026	0.438	GO:0031644
339	28	18	0.0012	0.0036	2.358e+02	0.179	0.407	GO:0051145
340	47	23	0.0012	0.0036	8.526e+02	-0.023	0.468	GO:0072163
341	30	13	0.0012	0.00256	3.806e+02	-0.019	0.386	GO:0070873
342	25	11	0.00118	0.00251	2.637e+02	-0.044	0.422	GO:0036151
343	20	10	0.00117	0.0035	1.559e+02	0.048	0.41	GO:0031122
344	23	11	0.00116	0.00232	2.118e+02	-0.046	0.503	GO:0000083
345	24	13	0.00115	0.00238	2.098e+02	0.073	0.473	GO:0070098
346	24	13	0.00112	0.00336	2.098e+02	0.006	0.433	GO:0030857
347	82	41	0.00109	0.00326	2.536e+03	-0.009	0.481	GO:0002755
348	35	15	0.00109	0.00326	5.193e+02	-0.139	0.418	GO:0006284
349	29	20	0.00108	0.00324	2.258e+02	0.249	0.447	GO:0060043
350	41	23	0.00107	0.00322	5.853e+02	0.036	0.51	GO:0060563
351	24	14	0.00106	0.00309	1.959e+02	0.155	0.359	GO:0003206
352	22	12	0.00106	0.00219	1.759e+02	0.103	0.473	GO:0051293
353	41	21	0.00104	0.00244	6.301e+02	-0.071	0.537	GO:0043967
354	31	14	0.00103	0.00308	3.955e+02	-0.029	0.43	GO:0030803
355	22	14	0.00102	0.00307	1.489e+02	0.068	0.539	GO:0048762
356	46	21	0.00102	0.00305	8.556e+02	-0.008	0.432	GO:0046324
357	48	27	0.00101	0.00222	7.978e+02	-0.017	0.539	GO:0030218
358	48	24	0.00099	0.00246	8.756e+02	0.009	0.454	GO:0002790
359	25	10	0.00096	0.00289	2.797e+02	-0.1	0.469	GO:0001937
360	38	13	0.00096	0.00289	6.918e+02	-0.116	0.385	GO:0048385
361	20	9	0.00096	0.00227	1.679e+02	-0.15	0.558	GO:0070271
362	51	24	0.00096	0.00231	1.029e+03	-0.029	0.432	GO:0030888
363	30	14	0.00095	0.00286	3.626e+02	-0.035	0.436	GO:0003382
364	69	34	0.00094	0.00148	1.818e+03	-0.015	0.46	GO:0042886
365	66	32	0.0009	0.00271	1.682e+03	0.009	0.493	GO:0043407
366	29	17	0.0009	0.0027	2.828e+02	0.079	0.504	GO:0071622
367	40	17	0.0009	0.00269	6.789e+02	-0.077	0.472	GO:0001657
368	29	12	0.0009	0.00182	3.666e+02	-0.122	0.479	GO:0043588
369	22	16	0.00089	0.00266	1.179e+02	0.105	0.556	GO:0048048
370	20	11	0.00086	0.00187	1.449e+02	0.09	0.516	GO:0097035
371	27	11	0.00086	0.00257	3.216e+02	-0.145	0.428	GO:0009220
372	35	16	0.00085	0.00254	4.984e+02	-0.122	0.471	GO:0002062
373	62	27	0.00084	0.00169	1.592e+03	-0.108	0.474	GO:0035264
374	23	12	0.0008	0.00161	1.988e+02	0.03	0.379	GO:0002026
375	22	7	0.0008	0.0024	2.457e+02	-0.036	0.235	GO:0001909
376	27	18	0.00079	0.00161	2.079e+02	0.18	0.442	GO:0050663
377	21	10	0.00079	0.00238	1.779e+02	-0.095	0.563	GO:2000351
378	46	22	0.00078	0.00233	8.297e+02	-0.027	0.453	GO:0072164
379	29	15	0.00077	0.00232	3.157e+02	0.004	0.476	GO:0051893
380	20	8	0.00076	0.00228	1.808e+02	-0.092	0.378	GO:0030879
381	50	25	0.00076	0.00228	9.494e+02	-0.01	0.486	GO:0051784
382	28	14	0.00074	0.00221	3.017e+02	0.059	0.354	GO:0031069
383	21	11	0.00073	0.00218	1.659e+02	-0.045	0.598	GO:0009651
384	26	13	0.00069	0.00206	2.608e+02	0.05	0.385	GO:0000188
385	21	12	0.00068	0.00205	1.539e+02	0.085	0.482	GO:0002832
386	182	84	0.00068	0.00203	1.306e+04	-0.006	0.484	GO:0000375
387	21	11	0.00065	0.00196	1.659e+02	-0.078	0.594	GO:0002720
388	20	7	0.00065	0.00196	1.948e+02	-0.21	0.43	GO:0031497
389	35	14	0.00064	0.00171	5.412e+02	-0.035	0.356	GO:0007205
390	30	17	0.00064	0.00139	3.127e+02	0.048	0.416	GO:0030513
391	137	67	0.00064	0.00191	7.147e+03	-0.012	0.474	GO:0002758
392	21	11	0.00064	0.00146	1.659e+02	0.049	0.484	GO:0009060
393	21	13	0.00063	0.0019	1.409e+02	0.173	0.413	GO:0032925
394	23	13	0.00063	0.00188	1.859e+02	0.069	0.493	GO:0034605
395	38	15	0.00062	0.00187	6.410e+02	-0.058	0.379	GO:0030049
396	67	33	0.00062	0.00128	1.715e+03	-0.024	0.487	GO:0007009
397	38	17	0.00059	0.00178	5.942e+02	-0.061	0.514	GO:0006997
398	34	21	0.00058	0.00174	3.647e+02	0.157	0.434	GO:0055021
399	61	36	0.00058	0.00173	1.224e+03	0.02	0.527	GO:0002688
400	20	10	0.00058	0.00173	1.559e+02	-0.012	0.515	GO:0031640
401	82	45	0.00058	0.00173	2.363e+03	0.009	0.462	GO:0060562
402	34	20	0.00057	0.0017	3.856e+02	0.178	0.359	GO:0001569
403	57	31	0.00056	0.00168	1.156e+03	0.011	0.487	GO:0002065
404	45	19	0.00056	0.00168	8.605e+02	-0.044	0.439	GO:0048146
405	32	17	0.00056	0.00112	3.756e+02	-0.027	0.481	GO:0071331
406	23	8	0.00055	0.00166	2.567e+02	-0.102	0.352	GO:0006071
407	59	29	0.00055	0.00166	1.334e+03	-0.015	0.4	GO:0014066
408	43	17	0.00055	0.00164	8.176e+02	-0.101	0.385	GO:0031058
409	31	10	0.00054	0.00161	4.773e+02	-0.231	0.514	GO:0006206
410	22	11	0.00054	0.00161	1.879e+02	0.04	0.469	GO:0032728
411	25	15	0.00053	0.00158	2.058e+02	0.111	0.445	GO:0043552
412	23	10	0.00053	0.00158	2.258e+02	-0.18	0.527	GO:1900449
413	124	64	0.00052	0.00157	5.649e+03	-0.008	0.502	GO:0051783
414	49	28	0.00052	0.00156	8.188e+02	0.067	0.501	GO:0035914
415	21	7	0.00051	0.00154	2.198e+02	-0.153	0.572	GO:0019915
416	26	11	0.00051	0.00152	2.917e+02	-0.096	0.513	GO:0061098
417	24	8	0.0005	0.00151	2.847e+02	-0.174	0.468	GO:0001892
418	66	32	0.0005	0.00149	1.682e+03	-0.047	0.495	GO:0051291
419	62	26	0.00049	0.00146	1.629e+03	-0.093	0.408	GO:0016579
420	22	12	0.00048	0.00144	1.759e+02	0.078	0.5	GO:0044705
421	38	15	0.00048	0.00143	6.410e+02	-0.119	0.477	GO:0007595
422	26	11	0.00048	0.00143	2.917e+02	-0.081	0.548	GO:0045806
423	29	12	0.00047	0.00142	3.666e+02	-0.121	0.509	GO:0030835
424	36	18	0.00047	0.0014	4.954e+02	0.048	0.398	GO:0006584
425	53	27	0.00046	0.00139	1.052e+03	0.009	0.52	GO:0071300
426	175	82	0.00045	0.00098	1.196e+04	-0.007	0.485	GO:0000377
427	24	18	0.00045	0.00134	1.299e+02	0.188	0.532	GO:1901989
428	25	12	0.00044	0.00131	2.488e+02	-0.112	0.64	GO:0016575
429	29	12	0.00044	0.00131	3.666e+02	-0.037	0.433	GO:0044275
430	39	16	0.00042	0.00127	6.600e+02	-0.094	0.432	GO:0060079
431	46	21	0.00042	0.00126	8.556e+02	-0.03	0.478	GO:0006369
432	20	10	0.00042	0.00126	1.559e+02	-0.027	0.482	GO:0060349
433	40	19	0.00042	0.00125	6.321e+02	-0.022	0.466	GO:0001541
434	50	23	0.00041	0.00122	1.004e+03	-0.069	0.49	GO:0046164
435	37	23	0.0004	0.00121	4.276e+02	0.157	0.42	GO:0032755
436	30	14	0.0004	0.0012	3.626e+02	-0.018	0.511	GO:0000291
437	27	8	0.0004	0.00096	3.785e+02	-0.224	0.403	GO:0045494
438	78	36	0.00039	0.00082	2.421e+03	-0.056	0.463	GO:0006493
439	35	13	0.00038	0.00114	5.642e+02	-0.042	0.342	GO:0001942
440	32	15	0.00038	0.00114	4.105e+02	-0.066	0.5	GO:0016486
441	21	9	0.00038	0.00114	1.908e+02	-0.058	0.418	GO:0045616
442	44	27	0.00038	0.00114	6.123e+02	0.11	0.483	GO:0051785
443	31	19	0.00037	0.00112	3.067e+02	0.031	0.535	GO:0035094
444	23	10	0.00036	0.00109	2.258e+02	-0.002	0.443	GO:0071695
445	27	15	0.00035	0.00106	2.588e+02	0.01	0.569	GO:1903018
446	39	23	0.00035	0.00104	5.044e+02	0.126	0.443	GO:0060420
447	32	16	0.00034	0.00103	3.926e+02	-0.007	0.543	GO:0050931
448	23	12	0.00034	0.00072	1.988e+02	0.007	0.41	GO:0002828
449	30	19	0.00033	0.00098	2.758e+02	0.109	0.439	GO:0046638
450	67	30	0.00032	0.00095	1.826e+03	-0.075	0.509	GO:0072657
451	34	15	0.00031	0.00094	4.814e+02	-0.041	0.521	GO:0008154
452	30	16	0.00031	0.00094	3.297e+02	0.072	0.413	GO:0048485
453	23	8	0.00031	0.00094	2.567e+02	-0.012	0.229	GO:0086001
454	26	8	0.00031	0.00092	3.456e+02	-0.164	0.347	GO:0035384
455	22	11	0.00031	0.00092	1.879e+02	-0.072	0.549	GO:0043330
456	106	58	0.00031	0.00092	3.948e+03	0.028	0.491	GO:0050920
457	41	27	0.0003	0.0009	4.835e+02	0.143	0.395	GO:0010464
458	21	12	0.00029	0.00086	1.539e+02	-0.017	0.557	GO:0031670
459	60	32	0.00028	0.00085	1.301e+03	0.029	0.473	GO:0046879
460	23	9	0.00028	0.00084	2.408e+02	-0.113	0.428	GO:1901661
461	42	20	0.00028	0.00061	6.950e+02	0.045	0.485	GO:0034644
462	40	16	0.00028	0.00083	7.039e+02	-0.168	0.442	GO:2001251
463	56	26	0.00027	0.00082	1.250e+03	-0.039	0.452	GO:0016266
464	28	13	0.00027	0.00082	3.177e+02	-0.067	0.552	GO:0048813
465	22	13	0.00026	0.00078	1.629e+02	0.045	0.495	GO:0002886
466	31	14	0.00025	0.00076	3.955e+02	-0.058	0.486	GO:0097581
467	50	21	0.00025	0.00074	1.063e+03	-0.058	0.422	GO:0048489
468	25	12	0.00024	0.00071	2.488e+02	-0.048	0.501	GO:0044058
469	36	16	0.00023	0.00068	5.363e+02	-0.1	0.502	GO:0022406
470	22	13	0.00022	0.00067	1.629e+02	0.038	0.487	GO:0021915
471	27	11	0.0002	0.0006	3.216e+02	-0.081	0.554	GO:0034453
472	20	13	0.00019	0.00056	1.199e+02	0.136	0.538	GO:0002825
473	22	12	0.00019	0.00056	1.759e+02	-0.086	0.567	GO:0042430
474	21	10	0.00017	0.0005	1.779e+02	-0.042	0.428	GO:0035813
475	35	15	0.00017	0.0005	5.193e+02	-0.07	0.415	GO:0043044
476	37	22	0.00016	0.00049	4.505e+02	0.074	0.544	GO:0001974
477	65	30	0.00016	0.00049	1.686e+03	-0.021	0.437	GO:0044264
478	27	11	0.00016	0.00049	3.216e+02	-0.101	0.429	GO:0045933
479	51	22	0.00016	0.00049	1.088e+03	-0.084	0.453	GO:0090263
480	123	66	0.00016	0.00048	5.395e+03	0.052	0.477	GO:0070372
481	20	12	0.00016	0.00047	1.329e+02	0.154	0.441	GO:0010714
482	93	41	0.00016	0.00047	3.535e+03	-0.106	0.504	GO:0018196
483	31	14	0.00016	0.00047	3.955e+02	-0.117	0.391	GO:0051966
484	24	8	0.00015	0.00044	2.847e+02	-0.068	0.411	GO:0001539
485	23	15	0.00015	0.00044	1.569e+02	0.195	0.393	GO:0032689
486	153	75	0.00015	0.00044	8.891e+03	0.022	0.456	GO:0071559
487	100	45	0.00014	0.00043	4.031e+03	-0.068	0.466	GO:0046165
488	22	13	0.00014	0.00042	1.629e+02	-0.002	0.572	GO:0006906
489	41	17	0.00013	0.00038	7.238e+02	-0.084	0.461	GO:0045839
490	57	26	0.00012	0.00037	1.309e+03	-0.027	0.474	GO:0050684
491	34	13	0.00012	0.00035	5.243e+02	-0.134	0.494	GO:0009755
492	34	14	0.00011	0.00032	5.023e+02	0.002	0.305	GO:0001707
493	29	15	0.0001	0.00031	3.157e+02	-0.004	0.461	GO:0016331
494	79	38	0.0001	0.00031	2.417e+03	0.009	0.416	GO:0051100
495	26	12	0.0001	0.00029	2.757e+02	0.055	0.357	GO:0032873
496	163	79	9e-05	0.00028	1.016e+04	-0.01	0.443	GO:0010720
497	40	19	8e-05	0.00025	6.321e+02	-0.1	0.509	GO:0044273
498	20	6	8e-05	0.00024	2.098e+02	-0.218	0.351	GO:0032413
499	63	27	8e-05	0.00023	1.660e+03	0.005	0.346	GO:0022404
500	29	16	7e-05	0.00022	2.997e+02	0.069	0.47	GO:0048742
501	25	12	7e-05	0.00022	2.488e+02	-0.06	0.509	GO:0051693
502	53	27	7e-05	0.0002	1.052e+03	-0.015	0.419	GO:0042509
503	25	9	6e-05	0.00019	2.967e+02	-0.095	0.449	GO:0042311
504	100	67	6e-05	0.00019	2.767e+03	0.194	0.426	GO:0050671
505	40	17	6e-05	0.00019	6.789e+02	-0.054	0.417	GO:0050819
506	34	13	6e-05	0.00017	5.243e+02	-0.12	0.393	GO:0015914
507	61	24	6e-05	0.00017	1.637e+03	-0.098	0.46	GO:0051928
508	36	19	5e-05	0.00016	4.764e+02	0.002	0.465	GO:0006323
509	24	13	5e-05	0.00016	2.098e+02	0.096	0.44	GO:0050926
510	29	23	4e-05	0.00013	1.599e+02	0.286	0.494	GO:0000737
511	22	13	4e-05	0.00013	1.629e+02	0.175	0.372	GO:0003208
512	33	13	4e-05	0.00013	4.863e+02	-0.049	0.385	GO:0048387
513	53	22	4e-05	0.00012	1.202e+03	-0.074	0.522	GO:0042552
514	29	12	4e-05	0.00012	3.666e+02	-0.089	0.478	GO:0042743
515	22	10	4e-05	0.00012	2.008e+02	-0.116	0.506	GO:0043576
516	21	20	4e-05	0.00012	2.200e+01	0.526	0.369	GO:0060412
517	28	14	4e-05	0.00012	3.017e+02	-0.013	0.522	GO:2001238
518	35	13	4e-05	0.00011	5.642e+02	-0.169	0.531	GO:0042752
519	28	12	2e-05	6e-05	3.346e+02	-0.04	0.395	GO:0005979
520	25	11	2e-05	6e-05	2.637e+02	-0.065	0.481	GO:0031280
521	33	17	1e-05	4e-05	4.085e+02	0.075	0.453	GO:0032648
522	72	36	1e-05	2e-05	1.958e+03	0.04	0.452	GO:0050729
523	21	11	0.0	1e-05	1.659e+02	-0.005	0.519	GO:0042107
